29.216101694915253	0.2	viddat/pos10/pos10circ.mov
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6595652521751403,0.36575415486977186)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.661593112990999,0.3755515203824033)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.661593112990999,0.3755515203824033)
(0.661593112990999,0.3755515203824033)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615116520788901,0.358494497245973)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
(0.6615443440501368,0.36533983810325465)
