29.216101694915253	0.2	viddat/pos10/pos10circ.mov
(0.667,0.363)
(0.667,0.363)
(0.665,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.356)
(0.667,0.373)
(0.667,0.363)
(0.667,0.373)
(0.667,0.356)
(0.667,0.356)
(0.669,0.348)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.348)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.356)
(0.667,0.356)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.669,0.341)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.38)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.38)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.38)
(0.667,0.373)
(0.667,0.356)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.356)
(0.667,0.348)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.669,0.362)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.348)
(0.667,0.356)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.38)
(0.669,0.362)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.356)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.356)
(0.667,0.363)
(0.667,0.356)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.356)
(0.667,0.356)
(0.667,0.363)
(0.667,0.348)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.356)
(0.667,0.356)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.356)
(0.667,0.363)
(0.667,0.356)
(0.669,0.341)
(0.669,0.355)
(0.669,0.341)
(0.669,0.355)
(0.667,0.356)
(0.667,0.363)
(0.667,0.356)
(0.669,0.373)
(0.669,0.362)
(0.667,0.38)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.669,0.362)
(0.669,0.38)
(0.667,0.363)
(0.667,0.356)
(0.667,0.363)
(0.669,0.362)
(0.667,0.356)
(0.669,0.362)
(0.667,0.373)
(0.667,0.363)
(0.669,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.356)
(0.669,0.362)
(0.669,0.373)
(0.667,0.38)
(0.667,0.363)
(0.667,0.38)
(0.669,0.373)
(0.669,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.669,0.38)
(0.667,0.373)
(0.669,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.669,0.373)
(0.667,0.373)
(0.667,0.38)
(0.667,0.373)
(0.667,0.373)
(0.667,0.38)
(0.667,0.38)
(0.667,0.373)
(0.667,0.38)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.38)
(0.667,0.373)
(0.669,0.373)
(0.669,0.38)
(0.669,0.387)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.669,0.355)
(0.667,0.363)
(0.669,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.38)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.356)
(0.667,0.356)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.356)
(0.667,0.356)
(0.667,0.356)
(0.667,0.356)
(0.667,0.363)
(0.667,0.363)
(0.667,0.356)
(0.669,0.355)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.373)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.363)
(0.667,0.373)
